Keyword,Rank,Title_Of_Page,URL,Lenght_Of_Title,Presence_of_Keyword_in_Title,Title_Starts_with_Keyword,Lenght_of_Url,Presence_Of_Keyword_In_Url,Domain_Name,No_of_H1_Tags,Presence_of_Keyword_in_H1_Tag,No_of_H2_tags,Presence_of_Keyword_in_H2_Tag,No_of_H3_Tags,Presence_of_Keyword_in_H3_Tag,Content_Lenght,Keyword_Denisty,Lenght_of_Description,Keyword_in_Description,Total_Images,Images_Without_Alt_Tags,Images_With_Alt_Tag,Keyword_in_Alt_Tags_of_Images,Total_Links,Internal_Links,External_Links,Presence_of_Internal_Link,Presence_of_External_Links
sweater,42.0,Sweater - Men - Oxford,https://oxford.com.pk/men/sweater,22,1,1,33,1,oxford.com.pk,2,1,4,0,0,0,10123,0.07,0,0,39,36,3,0,64,59,5,1,1
sweater,43.0,Women's Sweaters | Nordstrom Rack,https://www.nordstromrack.com/shop/Women/Clothing/Sweaters,33,0,0,58,1,www.nordstromrack.com,1,1,2,0,2,0,21496,0.53,136,1,122,2,120,4,513,498,15,1,1
sweater,44.0,Women's Designer Sweaters | Women's Cardigans | GUCCI ...,https://www.gucci.com/us/en/ca/women/ready-to-wear-for-women/sweaters-cardigans-for-women-c-women-readytowear-sweaters-and-cardigans,57,0,0,132,1,www.gucci.com,1,1,36,1,0,0,41812,0.04,177,0,288,147,141,18,305,292,13,1,1
sweater,45.0,New Women's Sweater Collection 2020 | Sisley,https://us.sisley.com/womens-jumpers-1/,44,1,1,39,0,us.sisley.com,1,0,33,0,12,0,17405,0.09,184,1,67,1,66,30,105,85,20,1,1
sweater,46.0,Women's Sweaters & Sweatshirts | Reformation,https://www.thereformation.com/categories/sweaters-sweatshirts,44,0,0,62,1,www.thereformation.com,1,1,30,0,0,0,9467,0.21,96,1,89,4,85,7,53,50,3,1,1
sweater,47.0,Women's knitwear: stylish sweaters and cardigans | Brunello ...,https://shop.brunellocucinelli.com/en-qa/women/ready-to-wear/knitwear/,63,0,0,70,0,shop.brunellocucinelli.com,1,0,4,0,0,0,28923,0.12,162,1,95,28,67,24,161,151,10,1,1
sweater,48.0,Sweaters - Brumano - Pakistan,https://www.shopbrumano.com/sweaters/,29,0,0,37,1,www.shopbrumano.com,1,1,13,1,5,0,6376,0.31,0,0,114,9,105,28,121,83,38,1,1
sweater,49.0,Women's Sweaters | lululemon,https://shop.lululemon.com/c/women-sweaters-and-wraps/_/N-8se,28,0,0,61,1,shop.lululemon.com,1,1,3,0,15,0,1876,0.43,129,1,34,0,34,8,101,73,28,1,1
sweater,50.0,Sweaters. Nike.com,https://www.nike.com/w/sweaters-164ij,18,0,0,37,1,www.nike.com,1,1,0,0,2,0,8750,0.07,53,0,9,1,8,6,343,329,14,1,1
sweater,51.0,"Women's Sweaters & Sweatshirts - Cashmere, Cardigans ...",https://www.everlane.com/collections/womens-sweaters,56,0,0,52,1,www.everlane.com,0,0,12,1,57,1,5485,0.26,284,1,184,5,179,18,101,99,2,1,1
sweater,52.0,Sweater | Definition of Sweater at Dictionary.com,https://www.dictionary.com/browse/sweater,49,1,1,41,1,www.dictionary.com,1,1,7,0,13,0,6765,0.49,113,0,10,0,10,0,117,94,23,1,1
sweater,53.0,Sweaters for Women | Ann Taylor,https://www.anntaylor.com/sweaters/cata000011,31,0,0,45,1,www.anntaylor.com,1,1,0,0,0,0,14646,0.36,224,1,77,2,75,34,205,190,15,1,1
sweater,54.0,Buy Sweaters Online - Men Sweaters Online Shopping in India,https://www.montecarlo.in/category/men-sweater,59,0,0,46,1,www.montecarlo.in,0,0,0,0,6,0,22616,0.22,106,1,344,247,97,0,129,120,9,1,1
sweater,55.0,Sweater | Definition of Sweater by Merriam-Webster,https://www.merriam-webster.com/dictionary/sweater,50,1,1,50,1,www.merriam-webster.com,1,1,9,1,0,0,10986,0.18,59,0,27,8,19,0,106,78,28,1,1
sweater,56.0,Cozy Sweaters & Cardigans for Women | Aerie,https://www.ae.com/us/en/c/aerie/tops/sweaters-cardigans/cat5090139,43,0,0,67,1,www.ae.com,1,1,1,1,45,0,28093,0.25,164,1,23,1,22,15,254,238,16,1,1
sweater,57.0,"Womens Sweaters: Cardigans, Pullovers and Ponchos ...",https://www.billabong.com/womens-sweaters/,53,0,0,42,1,www.billabong.com,1,1,1,0,2,0,64910,0.09,155,1,53,3,50,1,230,224,6,1,1
sweater,58.0,Sweaters (स्वेटर) - Buy Sweaters for Men Online at ...,https://www.flipkart.com/mens-sweaters/pr?sid=clo%2Cqvw%2Cvkb%2Cieq,54,1,0,67,1,www.flipkart.com,1,1,2,1,0,0,11095,0.72,232,1,100,94,6,3,99,89,10,1,1
sweater,59.0,Women's Sweaters & Cardigans - COS,https://www.cosstores.com/en_usd/women/knitwear.html,34,0,0,52,0,www.cosstores.com,1,1,16,0,1,0,10020,0.18,135,1,53,2,51,15,142,135,7,1,1
sweater,60.0,"Women's Sweaters, Hoodies & Pullovers | GUESS",https://www.guess.com/us/en/women/apparel/tops/sweaters-and-knits,45,0,0,65,1,www.guess.com,1,1,0,0,0,0,37692,0.1,123,1,233,9,224,144,298,284,14,1,1
sweater,61.0,"Sweaters for Women | Sweaters, Cardigans, & Turtlenecks ...",https://www.lulus.com/categories/10_224/sweaters.html,59,0,0,53,1,www.lulus.com,1,1,1,1,0,0,5199,0.37,160,1,20,2,18,8,71,64,7,1,1
sweater,62.0,Men's Sweaters | Men's Pullovers | LACOSTE,https://www.lacoste.com/us/lacoste/men/clothing/sweaters/,42,0,0,57,1,www.lacoste.com,1,1,2,0,0,0,12901,0.29,110,1,63,33,30,0,214,194,20,1,1
sweater,63.0,Women's Sweaters | Pullovers | Cardigans | Sundance Catalog,https://www.sundancecatalog.com/category/womens+clothing/womens+sweaters.do,59,0,0,75,1,www.sundancecatalog.com,1,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
sweater,64.0,Womens Sweaters | Talbots,https://www.talbots.com/clothing/sweaters,25,0,0,41,1,www.talbots.com,1,1,3,0,7,0,14820,0.14,171,1,128,3,125,51,217,211,6,1,1
sweater,65.0,Women's Sweaters & Pullovers by Patagonia,https://www.patagonia.com/shop/womens-sweaters,41,0,0,46,1,www.patagonia.com,1,1,26,0,5,0,24952,0.07,154,1,45,3,42,32,145,135,10,1,1
sweater,66.0,58- Very Easy Sweater Design for Beginners | Hindi - YouTube,https://www.youtube.com/watch?v=2sBNU5BWjFE,60,1,1,43,0,www.youtube.com,1,0,4,0,3,0,2710,0.07,160,0,2,2,0,0,4,4,0,1,0
sweater,67.0,Sweaters + Cardigans for Women | Urban Outfitters,https://www.urbanoutfitters.com/sweaters-cardigans-for-women,49,0,0,60,1,www.urbanoutfitters.com,1,1,3,0,92,0,30489,0.16,194,1,54,16,38,3,149,137,12,1,1
sweater,68.0,Sweaters for Women | Shop Turtlenecks & Cardigans | Aritzia ...,https://www.aritzia.com/en/clothing/sweaters,63,0,0,44,1,www.aritzia.com,2,1,3,0,3,0,20482,0.19,155,1,136,2,134,9,294,286,8,1,1
sweater,70.0,Shop Sweaters | Huckberry,https://huckberry.com/store/t/category/clothing/sweaters,25,0,0,56,1,huckberry.com,1,1,11,0,1,0,4122,0.46,138,1,47,9,38,9,123,116,7,1,1
sweater,71.0,"Shop Women's Sweaters - Cardigans, Pullovers & Coverups ...",https://www.whitehouseblackmarket.com/store/category/sweaters/cat7029280/,59,0,0,73,1,www.whitehouseblackmarket.com,0,0,62,0,182,0,42387,0.15,150,1,233,74,159,53,235,215,20,1,1
sweater,72.0,Buy Womens Sweaters in Pakistan | Womens Sweaters Price ...,https://www.daraz.pk/womens-sweaters/,59,0,0,37,1,www.daraz.pk,1,1,1,1,9,0,11424,0.22,248,1,30,25,5,3,271,247,24,1,1
sweater,73.0,sweater - Wiktionary,https://en.wiktionary.org/wiki/sweater,20,1,1,38,1,en.wiktionary.org,1,1,3,0,17,0,11855,0.15,0,0,5,2,3,0,272,154,118,1,1
sweater,74.0,Chloé Sweaters & Knitwear | Chloé US official site - Chloe,https://www.chloe.com/us/chloe/shop-online/women/knitwear,58,0,0,57,0,www.chloe.com,1,0,17,1,6,0,6978,0.14,153,1,67,1,66,39,133,127,6,1,1
sweater,75.0,Women's Sweaters | Orvis,https://www.orvis.com/womens-sweaters,24,0,0,37,1,www.orvis.com,1,1,11,0,11,0,20397,0.19,36,1,48,10,38,8,396,377,19,1,1
sweater,76.0,"Shop Women's Sweaters, Cardigans, Pullovers & more at ...",https://evereve.com/clothing/sweaters,57,1,0,37,1,evereve.com,1,1,12,0,1,0,22741,0.01,172,1,86,3,83,2,127,122,5,1,1
sweater,77.0,"Women Jumper Models, Sweater Prices I Koton Jumper",https://m.koton.com/en/women/clothing/tops/jumper/c/M01-C02-N01-AK101-K100076,50,1,1,77,0,m.koton.com,1,0,0,0,11,0,133050,0.32,179,0,1255,5,1250,932,915,896,19,1,1
sweater,78.0,"Women Jumper Models, Sweater Prices I Koton Jumper",https://m.koton.com/en/women/clothing/tops/jumper/c/M01-C02-N01-AK101-K100076,50,1,1,77,0,m.koton.com,1,0,0,0,11,0,133050,0.32,179,0,1255,5,1250,932,915,896,19,1,1
sweater,79.0,Sweaters – FRAME,https://frame-store.com/collections/sweaters-women,16,0,0,50,1,frame-store.com,1,1,5,0,5,0,36634,0.07,0,0,121,119,2,0,144,129,15,1,1
sweater,80.0,"Women's Sweaters | Cashmere Knits, Sweater Coats | Jenni ...",https://www.jennikayne.com/category/clothing/sweaters,60,1,1,53,1,www.jennikayne.com,3,1,0,0,1,0,2208,0.63,129,1,26,25,1,1,82,82,0,1,0
sweater,81.0,Sweaters for Women | Ardene,https://www.ardene.com/ca/en/sweaters,27,0,0,37,1,www.ardene.com,1,1,1,0,1,0,39795,0.16,157,1,97,22,75,54,220,205,15,1,1
sweater,82.0,Women's Sweaters & Cardigans Online: Low Price Offer on ...,https://www.ajio.com/women-sweaters-cardigans/c/830316019,59,0,0,57,1,www.ajio.com,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,1,0,1
sweater,83.0,Sweater (film) - Wikipedia,https://en.wikipedia.org/wiki/Sweater_(film),26,1,1,44,1,en.wikipedia.org,1,1,7,0,11,0,6737,0.1,0,0,4,1,3,1,68,46,22,1,1
sweater,84.0,Sweaters | Shop for Women's Knitwear | ASOS,https://www.asos.com/us/women/sweaters-cardigans/sweaters/cat/?cid=15160,43,0,0,72,1,www.asos.com,1,1,56,0,0,0,12320,0.54,101,1,129,120,9,0,465,446,19,1,1
sweater,85.0,Sweaters for Women & Cardigans for Women | Brooks Brothers,"https://www.brooksbrothers.com/womens/sweaters/0245,default,sc.html",58,0,0,67,1,www.brooksbrothers.com,2,1,32,0,25,0,44331,0.11,154,1,148,43,105,8,276,264,12,1,1
sweater,86.0,Sweaters – Buy Sweaters with free shipping on aliexpress,https://www.aliexpress.com/category/200000701/sweaters.html,56,0,0,59,1,www.aliexpress.com,0,0,1,1,0,0,9658,0.25,59,0,24,16,8,8,118,57,61,1,1
sweater,87.0,58- Very Easy Sweater Design for Beginners | Hindi - YouTube,https://www.youtube.com/watch?v=2sBNU5BWjFE,60,1,1,43,0,www.youtube.com,0,0,1,0,1,0,1755,0,160,0,0,0,0,0,14,12,2,1,1
sweater,88.0,Women's Sweaters & Sweater Tanks | Abercrombie & Fitch,https://www.abercrombie.com/shop/us/womens-sweaters-tops,54,1,1,56,1,www.abercrombie.com,1,1,20,0,0,0,96096,0.08,174,1,295,5,290,114,195,183,12,1,1
sweater,89.0,Women's Sweaters & Cardigans | Kohl's,https://www.kohls.com/catalog/womens-sweaters-tops-clothing.jsp?CN=Gender:Womens+Product:Sweaters+Category:Tops+Department:Clothing,37,0,0,131,1,www.kohls.com,1,1,3,0,11,1,24061,0.24,111,0,351,21,330,20,211,191,20,1,1
sweater,90.0,Sweaters for Men | Buy Lacoste Sweaters Online | Lacoste ...,https://www.lacoste.in/men/clothing/sweaters.html,60,0,0,49,1,www.lacoste.in,2,1,0,0,2,0,16978,0.15,202,0,24,12,12,4,312,272,40,1,1
sweater,91.0,Elliot Sweater and Tee » Helen's Closet Patterns,https://helensclosetpatterns.com/product/elliot-sweater-and-tee-pdf-pattern/,48,1,1,76,1,helensclosetpatterns.com,2,0,2,0,0,0,3351,0.15,0,0,125,118,7,5,57,52,5,1,1
sweater,92.0,Knitwear | DÔEN,https://shopdoen.com/collections/knitwear,15,0,0,41,0,shopdoen.com,4,0,1,0,1,0,6443,0.45,49,0,73,71,2,0,70,62,8,1,1
sweater,93.0,Designer Sweaters — Women's Knitwear | DIOR,https://www.dior.com/en_us/womens-fashion/ready-to-wear/knitwear,43,0,0,64,0,www.dior.com,1,0,3,0,3,0,13954,0.24,153,1,84,24,60,36,381,375,6,1,1
sweater,94.0,15 Best Cable Knit Sweaters and Jumpers to Buy 2021 - Esquire,https://www.esquire.com/style/mens-fashion/g14012516/cable-knit-sweaters-men/,61,0,0,77,1,www.esquire.com,1,1,0,0,0,0,9182,0.27,151,1,33,31,2,0,91,64,27,1,1
sweater,95.0,Sweaters & Cardigans | Grana,https://www.grana.com/women/top/sweaters-cardigans/,28,0,0,51,1,www.grana.com,1,1,2,0,22,0,9945,0.15,60,0,62,24,38,18,71,67,4,1,1
sweater,96.0,Buy Allen Solly Sweaters & Cardigans Online for Women ...,https://www.allensolly.com/category/women/sweaters-cardigans-62,57,0,0,63,1,www.allensolly.com,0,0,4,0,6,0,6951,0.06,201,0,11,1,10,0,121,112,9,1,1
sweater,97.0,Women's Sweaters | Theory,https://www.theory.com/womens-sweaters/,25,0,0,39,1,www.theory.com,0,0,5,0,1,0,30787,0.07,167,0,27,9,18,6,213,211,2,1,1
sweater,98.0,Womens Sweaters & Cardigans - Cotton On,https://cottonon.com/US/women/womens-tops-sweaters/,39,0,0,51,1,cottonon.com,1,1,1,1,26,0,73276,0.02,167,1,94,13,81,0,424,416,8,1,1
sweater,99.0,Designer sweaters for Women | SSENSE,https://www.ssense.com/en-us/women/sweaters,36,0,0,43,1,www.ssense.com,1,1,2,0,0,0,10640,0.17,195,1,65,1,64,14,304,299,5,1,1
sweater,100.0,Sweater - Disney+ Hotstar,https://www.hotstar.com/in/movies/sweater/1260011260,25,1,1,52,1,www.hotstar.com,0,0,0,0,0,0,957,0.1,225,0,2,0,2,1,46,43,3,1,1
outerwear,1.0,List of outerwear - Wikipedia,https://en.wikipedia.org/wiki/List_of_outerwear,29,1,1,47,1,en.wikipedia.org,1,1,3,1,12,0,10556,0.08,0,0,8,2,6,0,545,519,26,1,1
outerwear,2.0,Women's Outerwear | Affordable Outerwear For Women ...,https://www.uniqlo.com/us/en/women/outerwear-and-blazers,54,1,1,56,1,www.uniqlo.com,1,1,7,1,4,0,40328,0.03,172,1,202,5,197,1,515,497,18,1,1
outerwear,3.0,Outerwear | Definition of Outerwear by Merriam-Webster,https://www.merriam-webster.com/dictionary/outerwear,54,1,1,52,1,www.merriam-webster.com,1,1,8,1,0,0,10075,0.16,52,0,25,6,19,0,103,78,25,1,1
outerwear,4.0,Outerwear - Beechtree,https://www.beechtree.pk/row/outerwear.html,21,1,1,43,1,www.beechtree.pk,2,0,6,0,2,0,4936,0.12,9,0,19,1,18,0,107,95,12,1,1
outerwear,5.0,Outerwear – Outerknown,https://www.outerknown.com/collections/outerwear,22,1,1,48,1,www.outerknown.com,1,1,0,0,11,0,11335,0.07,197,0,43,8,35,0,78,74,4,1,1
outerwear,6.0,"500 Outerwear ideas | fashion, outerwear, how to wear",https://www.pinterest.com/prttythngs/outerwear/,53,1,1,47,1,www.pinterest.com,2,1,1,0,17,0,4692,0.02,153,1,17,0,17,0,78,78,0,1,0
outerwear,7.0,Outerwear | Encyclopedia.com,https://www.encyclopedia.com/fashion/encyclopedias-almanacs-transcripts-and-maps/outerwear,28,1,1,90,1,www.encyclopedia.com,3,1,2,0,1,0,20331,0.29,497,1,1,0,1,0,105,99,6,1,1
outerwear,8.0,Outerwear & Outerwear Jackets | Lands' End,https://www.landsend.com/shop/outerwear/S-xfi-xez-xec,42,1,1,53,1,www.landsend.com,1,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
outerwear,9.0,Women's Outerwear | ZARA International,https://www.zara.com/ww/en/woman-outerwear-l1184.html,38,1,1,53,1,www.zara.com,3,0,6,0,16,0,13190,0.02,105,1,41,12,29,0,519,507,12,1,1
outerwear,10.0,Coats & Jackets For Women | Outerwear | H&M US,https://www2.hm.com/en_us/women/products/jackets-coats.html,46,1,1,59,0,www2.hm.com,1,0,6,0,53,0,22720,0.01,156,0,37,1,36,0,367,352,15,1,1
outerwear,11.0,"Men Outerwear - Men Coat, Bomber and Jacket Models I Koton",https://m.koton.com/en/men/clothing/outerwear/c/M01-C01-N01-AK104,58,1,1,65,1,m.koton.com,1,1,0,0,11,0,126307,0.01,178,1,793,5,788,0,826,807,19,1,1
outerwear,12.0,What are the opportunities for outerwear apparel in the ...,https://www.cbi.eu/market-information/apparel/outerwear,59,1,1,55,1,www.cbi.eu,1,1,12,0,35,0,26892,0.25,417,1,1,0,1,0,75,26,49,1,1
outerwear,13.0,Women's Coats & Outerwear | Nordstrom Rack,https://www.nordstromrack.com/shop/Women/Clothing/Coats%20&%20Jackets,42,1,1,69,0,www.nordstromrack.com,1,1,2,0,2,0,20872,0.0,155,1,123,2,121,0,538,523,15,1,1
outerwear,14.0,Outerwear - Apparel Search,https://www.apparelsearch.com/influence/products/o/outerwear.html,26,1,1,65,1,www.apparelsearch.com,0,0,0,0,0,0,5889,0.17,133,0,16,16,0,0,27,11,16,1,1
outerwear,15.0,"Outerwear Images, Stock Photos & Vectors | Shutterstock",https://www.shutterstock.com/search/outerwear,55,1,1,45,1,www.shutterstock.com,1,1,1,1,2,0,3572,0.17,198,1,100,0,100,72,267,251,16,1,1
outerwear,16.0,"Men's Outerwear, New Collection 2021 | OVS",https://www.ovsfashion.com/men/collection/outerwear,42,0,0,51,1,www.ovsfashion.com,1,1,2,0,2,0,29280,0.05,140,0,67,0,67,0,324,316,8,1,1
outerwear,17.0,Jackets & Coats | Women's Outwear | na-kd.com,https://www.na-kd.com/en/outerwear,45,0,0,34,1,www.na-kd.com,0,0,1,0,1,0,8265,0.06,145,0,42,6,36,0,298,297,1,1,1
outerwear,18.0,"Women's Coats, Jackets & Outerwear | Talbots",https://www.talbots.com/clothing/jackets-and-outerwear,44,1,1,54,1,www.talbots.com,1,1,2,0,7,0,13923,0.09,175,0,83,3,80,0,216,210,6,1,1
outerwear,19.0,"Men's Coats, Jackets & Outerwear | Brooks Brothers","https://www.brooksbrothers.com/mens/outerwear/0222,default,sc.html",50,1,1,66,1,www.brooksbrothers.com,1,0,34,0,40,0,54708,0.06,164,1,165,46,119,0,276,264,12,1,1
outerwear,20.0,Women's Outerwear - Jackets & Coats | Orvis,https://www.orvis.com/womens-outerwear,43,1,1,38,1,www.orvis.com,1,1,11,0,11,0,33932,0.03,36,1,87,21,66,0,424,405,19,1,1
outerwear,21.0,Outerwear - Best Selection + Free Shipping - Evo,https://www.evo.com/shop/clothing/outerwear,48,1,1,43,1,www.evo.com,1,1,12,0,14,0,20399,0.03,98,0,201,135,66,0,677,670,7,1,1
outerwear,22.0,"Women's Jackets, Coats & Outerwear | Banana Republic",https://bananarepublic.gap.com/browse/category.do?cid=99915,52,1,1,59,0,bananarepublic.gap.com,1,0,11,0,0,0,2675,0.04,163,1,5,0,5,0,20,14,6,1,1
outerwear,23.0,Men's Outerwear and Jackets - LLBean,https://www.llbean.com/llb/shop/593?page=mens-outerwear,36,1,1,55,1,www.llbean.com,8,1,26,0,11,0,23581,0.08,62,0,141,14,127,0,329,33,296,1,1
outerwear,24.0,Men's Coats & Outerwear | Bonobos,https://bonobos.com/shop/clothing/outerwear,33,1,1,43,1,bonobos.com,1,1,0,0,0,0,11252,0.04,166,0,9,2,7,0,99,89,10,1,1
outerwear,25.0,"Women's Outerwear, Coats and Trench Coats | ModCloth",https://www.modcloth.com/shop/outerwear,52,0,0,39,1,www.modcloth.com,1,1,2,0,5,0,33646,0.05,154,1,89,4,85,0,252,237,15,1,1
outerwear,26.0,Women's Outerwear | Jackets & Accessories | Canada Goose®,https://www.canadagoose.com/us/en/shop/women/outerwear/,57,1,1,55,1,www.canadagoose.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
outerwear,27.0,Womens - Outerwear | Roots,https://www.roots.com/us/en/women/clothing/outerwear/,26,1,1,53,1,www.roots.com,0,0,30,0,12,0,35400,0.02,80,0,55,10,45,23,213,201,12,1,1
outerwear,28.0,Women's Outerwear | GUCCI® US,https://www.gucci.com/us/en/ca/women/ready-to-wear-for-women/outerwear-for-women-c-women-readytowear-leather-and-casual-jackets,29,1,1,127,1,www.gucci.com,1,1,36,0,0,0,40478,0.01,92,0,142,5,137,0,308,295,13,1,1
outerwear,29.0,"Men's Outerwear, Coats & Light Jackets | Emporio Armani",https://www.armani.com/us/armanicom/emporio-armani/men/outerwear,55,0,0,64,1,www.armani.com,1,1,1,1,1,0,26236,0.04,149,1,190,13,177,0,424,400,24,1,1
outerwear,30.0,Coats & Jackets for Women : Target,https://www.target.com/c/coats-jackets-women-s-clothing/-/N-5xtch,34,0,0,65,0,www.target.com,1,0,13,0,27,0,5687,0,147,0,55,15,40,0,215,210,5,1,1
outerwear,31.0,"Molo Outerwear | Jackets, coats and snowsuits for kids - Molo",https://www.molo.com/outerwear/?items=all,61,1,1,41,1,www.molo.com,2,1,0,0,0,0,14215,0.08,311,1,111,15,96,0,158,146,12,1,1
outerwear,32.0,Outerwear | Kohl's,https://www.kohls.com/catalog/outerwear-clothing.jsp?CN=Category:Outerwear+Department:Clothing,18,1,1,94,1,www.kohls.com,1,1,2,0,8,1,30331,0.03,104,0,296,6,290,0,391,372,19,1,1
outerwear,33.0,Outerwear | Jacket | Sweater | Western Clothing | Mantra,https://mantra.com.pk/collections/outerwear,56,1,1,43,1,mantra.com.pk,2,0,2,0,0,0,2423,0.04,320,1,4,1,3,0,53,49,4,1,1
outerwear,34.0,Outerwear | Eddie Bauer,https://www.eddiebauer.com/view/outerwear/,23,1,1,42,1,www.eddiebauer.com,1,1,0,0,3,0,16556,0.02,126,1,911,1,910,0,290,280,10,1,1
outerwear,35.0,Outerwear for Women | LOFT,https://www.loft.com/jackets-blazers/catl000018,26,1,1,47,0,www.loft.com,1,0,0,0,0,0,9105,0.02,156,1,39,15,24,0,220,205,15,1,1
outerwear,36.0,Performance Outerwear | Frank And Oak,https://www.frankandoak.com/women/clothing/outerwear,37,1,1,52,1,www.frankandoak.com,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
outerwear,37.0,Origins of Outerwear | LoveToKnow,https://fashion-history.lovetoknow.com/clothing-types-styles/origins-outerwear,33,1,1,78,1,fashion-history.lovetoknow.com,1,1,7,1,4,0,22476,0.24,159,0,12,3,9,0,170,38,132,1,1
outerwear,38.0,Jackets & Outerwear for Men | Costco,https://www.costco.com/mens-outerwear.html,36,1,1,42,1,www.costco.com,1,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0
outerwear,39.0,"Denim Jackets - Shop Men's Jean Jackets, Vintage Outerwear ...",https://www.levi.com/US/en_US/clothing/men/outerwear/c/levi_clothing_men_outerwear,62,1,1,82,1,www.levi.com,1,0,0,0,5,0,12665,0.06,0,0,87,0,87,1,139,120,19,1,1
outerwear,40.0,Origins of Outerwear | LoveToKnow,https://fashion-history.lovetoknow.com/clothing-types-styles/origins-outerwear,33,1,1,78,1,fashion-history.lovetoknow.com,1,1,7,1,4,0,22452,0.24,159,0,4,0,4,0,164,38,126,1,1
outerwear,41.0,"Denim Jackets - Shop Men's Jean Jackets, Vintage Outerwear ...",https://www.levi.com/US/en_US/clothing/men/outerwear/c/levi_clothing_men_outerwear,62,1,1,82,1,www.levi.com,1,0,0,0,5,0,12245,0.06,0,0,87,0,87,1,139,120,19,1,1
outerwear,42.0,Women's Coats & Outerwear + FREE SHIPPING | Clothing ...,https://www.zappos.com/women-coats-outerwear/CKvXARDH1wHAAQHiAgMBAhg.zso,56,1,1,72,1,www.zappos.com,1,1,3,0,19,0,30539,0.04,176,0,46,25,21,0,808,798,10,1,1
outerwear,43.0,Women's Jackets & Coats: Clothing | Madewell,https://www.madewell.com/womens/clothing/jackets-coats,44,0,0,54,0,www.madewell.com,1,0,2,0,11,0,35402,0,169,0,274,240,34,0,233,212,21,1,1
outerwear,44.0,Men's Outerwear | PRADA,https://www.prada.com/ww/en/men/ready_to_wear/outerwear.html,23,1,1,60,1,www.prada.com,1,1,1,0,0,0,36509,0.01,105,0,53,5,48,0,225,214,11,1,1
outerwear,45.0,TUMIPAX Outerwear Collection - Tumi United States,https://www.tumi.com/c/accessories/outerwear/,49,1,1,45,1,www.tumi.com,2,0,0,0,9,0,11040,0.02,0,0,23,16,7,0,74,66,8,1,1
outerwear,46.0,Women's Outerwear | Jackets & Coats | GANNI US,https://www.ganni.com/us/outerwear/,46,1,1,35,1,www.ganni.com,0,0,2,0,6,0,24734,0,138,0,7,5,2,0,31,1,30,1,1
outerwear,47.0,Women's Fashion Jackets | Trendy Jackets & Outerwear for ...,https://www.lulus.com/categories/10_863/outerwear.html,60,1,1,54,1,www.lulus.com,1,1,1,1,0,0,6538,0.09,160,0,20,2,18,0,77,70,7,1,1
outerwear,48.0,Men's coats and jackets - Designer outerwear | Brunello ...,https://shop.brunellocucinelli.com/en-my/men/ready-to-wear/coats-jackets/,59,1,1,73,0,shop.brunellocucinelli.com,1,0,4,0,0,0,26944,0.08,137,1,82,24,58,17,160,150,10,1,1
outerwear,49.0,→ Outerwear from Moves | Shop outerwear for women | Moves,https://movesshop.com/outerwear,57,1,1,31,1,movesshop.com,1,1,1,1,46,0,7118,0.32,133,1,64,20,44,9,86,79,7,1,1
outerwear,50.0,"Cortazu - High-performance outerwear, straight from the ...",https://cortazu.com/,59,0,0,20,0,cortazu.com,1,0,31,1,8,0,7514,0.05,152,0,86,16,70,0,73,66,7,1,1
outerwear,51.0,Mens Outerwear | Outerwear for Men | Belstaff EU,https://www.belstaff.eu/en/men/outerwear/,48,1,1,41,1,www.belstaff.eu,1,1,8,0,55,0,47522,0.02,114,1,216,9,207,0,226,221,5,1,1
outerwear,52.0,Men's Outerwear - CatWorkwear.com - Caterpillar Workwear,https://catworkwear.com/collections/mens-outerwear,56,1,1,50,1,catworkwear.com,2,1,0,0,18,0,12819,0.05,105,0,78,2,76,0,117,58,59,1,1
outerwear,53.0,TUMIPAX Outerwear Collection - Tumi United States,https://www.tumi.com/c/accessories/outerwear/,49,1,1,45,1,www.tumi.com,2,0,0,0,9,0,11040,0.02,0,0,23,16,7,0,74,66,8,1,1
outerwear,54.0,Outerwear | Men Ready-to-wear | GIVENCHY Paris ...,https://www.givenchy.com/us/en-US/men/ready-to-wear/outerwear/,50,1,1,62,1,www.givenchy.com,5,0,3,0,0,0,7921,0.03,107,0,9,4,5,0,146,141,5,1,1
outerwear,55.0,Outerwear | Ready to Wear | FENDI,https://www.fendi.com/us/ready-to-wear-man/outerwear_1,33,1,1,54,1,www.fendi.com,1,1,3,0,17,0,28521,0.02,113,0,83,80,3,0,226,220,6,1,1
